Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
14,20-08-2010,2057138.31,0,76.01,2.779,182.6165205,8.743
23,25-05-2012,1552934.64,0,66.43,3.85,138.1101935,4.125
2,21-09-2012,1829415.67,0,71.09,3.721,222.4169362,6.565
13,26-02-2010,1817850.32,0,29.98,2.667,126.5522857,8.316
21,07-10-2011,663452.46,0,71.64,3.285,216.6958311,7.441
32,09-07-2010,1077253.67,0,67.55,2.711,189.5231276,9.017
7,19-11-2010,482528.36,0,25.56,2.758,191.0312172,9.137
45,03-08-2012,725729.51,0,76.58,3.654,191.16409,8.684
6,17-12-2010,2090268.95,0,52.24,2.869,212.918049,7.007
14,31-12-2010,1623716.46,1,29.67,3.179,182.5714479,8.724
29,29-10-2010,527058.59,0,57.73,2.938,132.8708387,10.524
27,10-02-2012,1651605.35,1,37.86,3.826,141.1199827,8.009
29,31-08-2012,545844.91,0,71.93,3.884,138.3771935,9.419
27,06-01-2012,1535287.4,0,35.8,3.585,140.6461359,8.009
31,16-04-2010,1367448.28,0,67.87,2.808,210.1495463,8.2
39,07-09-2012,1609811.75,1,83.71,3.73,221.1181142,6.623
19,18-06-2010,1457314.39,0,66.25,2.942,132.4733333,8.185
30,04-06-2010,458343.7,0,82.68,2.705,210.833616,8.2
22,20-08-2010,1017045.44,0,73.21,2.796,136.5249182,8.433
26,05-03-2010,1005669.58,0,28.6,2.766,131.735,8.488
20,20-04-2012,1884427.84,0,60.11,4.027,214.3675045,7.139
39,21-05-2010,1350673.98,0,76.67,2.826,209.3922937,8.464
25,12-11-2010,713250.08,0,40.68,2.931,205.2098614,7.484
1,21-09-2012,1506126.06,0,69.87,3.721,222.7818386,6.908
35,03-09-2010,948660.79,0,78.52,2.715,136.5891118,8.861
16,08-10-2010,442894.2,0,54.29,2.745,190.7763218,6.986
15,06-07-2012,678024.75,0,74.64,3.646,138.2296333,8.193
23,10-09-2010,1272842.85,1,63.21,2.717,132.7564516,5.326
34,07-09-2012,976415.56,1,78.26,3.709,130.9325484,9.285
33,08-04-2011,271924.73,0,75.11,3.818,128.8238065,8.687
36,16-03-2012,335345.82,0,67.48,3.779,219.8956335,7.244
43,27-04-2012,593138.59,0,78.27,3.814,213.062819,9.575
30,13-04-2012,428784.7,0,69.03,3.891,221.1484028,6.891
31,18-02-2011,1539063.91,0,59.87,3.045,212.9033115,8.028
10,10-12-2010,2411790.21,0,60.51,3.091,126.7934,9.003
15,21-05-2010,616598.1,0,59.09,3.096,132.2230323,8.185
32,09-03-2012,1124537.97,0,39.9,3.286,196.9631599,8.256
18,28-01-2011,849540.85,0,14.84,3.243,133.1059677,9.131
10,17-06-2011,1817934.76,0,87.96,3.935,129.0432,8.494
10,26-11-2010,2939946.38,1,55.33,3.162,126.6692667,9.003
45,10-12-2010,1002364.34,0,30.54,3.109,182.5519538,8.724
16,12-03-2010,445393.74,0,28.64,2.684,189.7372075,7.039
32,16-12-2011,1556017.91,0,26.23,3.266,195.9841685,8.513
15,25-05-2012,693780.42,0,67.97,3.979,138.1101935,8.15
33,16-12-2011,259638.35,0,53.18,3.489,129.8980645,8.01
28,25-05-2012,1151214.41,0,83.84,4.293,131.0287742,11.627
9,02-03-2012,619498.28,0,57.2,3.63,224.5894104,5.667
23,17-08-2012,1510131.45,0,69.97,3.84,138.1857097,4.156
24,23-09-2011,1232376.49,0,60.61,3.899,136.367,8.358
20,16-12-2011,2762816.65,0,37.16,3.413,212.0685039,7.082
34,05-02-2010,956228.96,0,35.44,2.598,126.4420645,9.521
13,17-08-2012,2095769.18,0,79.4,3.545,130.7909677,5.765
34,05-10-2012,968896.68,0,65.41,3.62,131.0756667,8.839
22,01-10-2010,905987.17,0,69.31,2.717,136.6297571,8.572
3,20-01-2012,365818.61,0,56.2,3.268,223.4700552,6.833
2,11-11-2011,1920725.15,0,59.33,3.297,217.6455387,7.441
8,22-07-2011,829902.42,0,85.46,3.651,218.8328475,6.425
14,29-06-2012,1591835.02,0,75.22,3.506,191.0992462,8.567
31,01-07-2011,1371889.27,0,87.57,3.524,214.8368678,7.852
28,13-01-2012,1161190.29,0,48.07,3.657,130.244,12.187
6,25-02-2011,1422600.43,0,62.86,3.065,215.0679731,6.858
16,25-06-2010,546554.96,0,62.37,2.715,189.4533931,6.842
32,06-01-2012,1099937.25,0,36.75,3.095,196.5458309,8.256
5,13-01-2012,291454.52,0,48.86,3.261,220.4760185,5.943
2,17-02-2012,2196688.46,0,43.82,3.51,220.0651993,7.057
12,12-02-2010,1117863.33,1,47.87,2.946,126.4962581,13.975
24,03-08-2012,1440374.13,0,73.26,3.819,138.1735806,8.953
15,12-08-2011,590836.37,0,70.63,3.995,136.144129,7.806
13,24-02-2012,1929768.03,0,35.38,3.145,130.5502069,6.104
42,02-09-2011,537124.76,0,91.61,3.798,129.3259355,8.257
44,05-02-2010,281090.95,0,31.53,2.666,126.4420645,8.119
32,23-03-2012,1146632.46,0,47.64,3.664,197.2295234,8.256
39,10-08-2012,1641867.92,0,83.47,3.494,220.6404663,6.623
6,12-02-2010,1606283.86,1,40.57,2.548,212.7700425,7.259
41,26-02-2010,991941.73,0,21.84,2.586,189.6018023,7.541
42,31-08-2012,504760.57,0,86.97,3.886,130.8853548,7.17
15,24-12-2010,1368318.17,0,25.07,3.309,132.7477419,8.067
37,27-04-2012,528807.45,0,70.06,3.814,220.3014485,6.989
30,10-09-2010,455162.92,1,79.3,2.565,211.1532104,8.099
34,28-10-2011,958063.87,0,54.56,3.362,129.7936774,10.148
20,26-03-2010,1894742.95,0,50.49,2.854,204.201755,8.187
41,09-09-2011,1280958.97,1,58.31,3.566,194.6387853,6.901
11,03-09-2010,1303914.27,0,84.94,2.577,214.8481685,7.346
12,02-12-2011,1071383.1,0,52.5,3.701,129.8459667,12.89
20,05-11-2010,2184316.64,0,42.78,2.917,205.160837,7.484
14,19-10-2012,1590274.72,0,56.47,3.969,192.3308542,8.667
32,28-09-2012,1157111.15,0,60.62,3.789,198.5903276,7.872
33,22-10-2010,234175.92,0,74.2,3.014,126.3815484,9.265
3,11-05-2012,431985.36,0,75.19,3.688,225.2351496,6.664
3,23-12-2011,551221.21,0,53.41,3.112,222.8258628,7.197
41,10-12-2010,1434908.13,0,33.9,2.728,190.9741069,7.508
16,26-03-2010,483177.2,0,29.88,2.717,189.7195417,7.039
12,01-04-2011,1005463.49,0,63.63,3.772,128.7199355,13.736
42,09-07-2010,570069.48,0,91.03,3.1,126.1518,9.199
40,26-02-2010,863917.41,0,33.32,2.753,131.686,5.892
34,06-05-2011,965853.58,0,54.4,3.866,129.0444333,10.581
28,29-04-2011,1222367.9,0,68.27,4.151,128.9998667,13.736
38,17-12-2010,334441.15,0,52.77,3.236,126.8794839,14.313
30,23-04-2010,462454.39,0,64.21,2.795,210.1000648,8.2
35,30-09-2011,749676.95,0,70.92,3.645,140.381,8.684
38,20-05-2011,365730.76,0,66.59,4.169,129.0756774,13.736
2,19-08-2011,1844094.59,0,89.86,3.554,215.3229307,7.852
16,07-01-2011,573545.96,0,12.39,2.882,191.3683815,6.614
22,24-08-2012,1060906.75,0,70.42,3.874,142.3105933,7.753
32,15-10-2010,1096692.88,0,52.96,2.762,190.8623087,9.137
13,02-03-2012,1969742.76,0,32.36,3.242,130.6457931,6.104
42,29-10-2010,476967.65,0,68.76,3.13,126.4364194,9.003
36,18-05-2012,324801.13,0,73.7,3.713,220.4252149,6.989
35,16-03-2012,793045.82,0,49.6,3.862,141.55478,8.744
6,02-09-2011,1481618.74,0,91.22,3.533,217.3343423,6.925
21,23-04-2010,718780.59,0,64.21,2.795,210.1000648,8.2
1,09-04-2010,1545418.53,0,65.86,2.77,210.6228574,7.808
14,23-09-2011,1871555.64,0,63.75,3.711,187.0295321,8.625
13,08-06-2012,2182437.9,0,68.4,3.776,130.8896774,5.965
34,23-09-2011,902852.73,0,66.23,3.473,129.5183333,10.641
2,30-03-2012,1857480.84,0,66.83,3.845,220.9991248,7.057
32,04-02-2011,1070457.8,0,15.47,3.011,191.7625895,8.818
41,06-05-2011,1244956.91,0,41.2,3.735,192.7252006,6.934
12,02-04-2010,1011822.3,0,59.84,3.086,126.6034839,14.099
21,09-12-2011,897747.13,0,41.44,3.158,218.605037,7.441
7,13-05-2011,414094.05,0,36.61,3.767,192.826069,8.595
40,17-02-2012,975500.87,0,25.56,3.703,137.2583103,4.261
18,29-07-2011,954148.64,0,73.85,3.898,135.9639355,8.89
36,18-06-2010,485694.72,0,84.37,2.572,210.2108417,8.464
38,27-08-2010,322868.56,0,93.19,3.129,126.0892903,14.18
27,11-03-2011,1613259.77,0,43.64,3.752,137.6269617,7.827
34,27-04-2012,940299.87,0,66.49,3.81,131.1266667,9.575
29,17-08-2012,416881.66,0,74.92,3.84,138.1857097,9.419
35,20-01-2012,669850.04,0,30.35,3.533,140.8086118,8.744
20,15-04-2011,2057406.33,0,55.0,3.821,208.3172811,7.287
4,16-03-2012,2214967.44,0,59.81,3.707,130.8261935,4.607
20,20-08-2010,1975374.56,0,75.34,2.779,204.8217044,7.527
41,28-01-2011,1026439.93,0,32.23,3.008,191.667891,7.241
43,11-03-2011,629026.75,0,60.24,3.459,205.9880714,10.398
39,24-09-2010,1199449.54,0,78.5,2.624,210.3664469,8.36
9,12-02-2010,552677.48,1,37.08,2.548,214.8056534,6.415
36,08-06-2012,338273.38,0,81.5,3.513,220.4357073,6.989
32,08-10-2010,1085483.44,0,61.81,2.745,190.7763218,9.137
5,02-12-2011,376225.61,0,51.14,3.172,219.2917287,6.3
22,28-05-2010,1103740.4,0,65.64,2.906,136.1489101,8.348
3,17-06-2011,403423.34,0,86.96,3.637,218.3551748,7.574
36,18-03-2011,431412.22,0,64.9,3.487,213.1096787,8.395
20,13-04-2012,2045396.06,0,45.68,4.044,214.3127027,7.139
20,13-05-2011,2036748.53,0,62.26,4.066,208.9599189,7.287
10,13-05-2011,1712995.44,0,74.04,4.202,129.089,8.494
36,06-07-2012,306578.89,0,81.52,3.232,220.567112,6.623
4,19-11-2010,2097809.4,0,48.05,2.78,126.6072,7.127
19,27-07-2012,1248915.43,0,74.43,3.82,138.2033871,8.193
24,19-11-2010,1277150.6,0,45.63,3.138,132.9172,8.275
26,15-04-2011,863266.12,0,39.46,3.823,134.2784667,7.818
10,09-03-2012,1917483.1,0,57.65,3.963,130.7413793,7.545
26,09-04-2010,1022293.81,0,50.13,2.849,131.9408065,8.512
41,29-10-2010,1144854.56,0,42.16,2.748,190.951728,7.508
37,13-04-2012,506973.17,0,72.54,3.891,220.1953389,6.989
40,27-05-2011,972373.81,0,63.11,4.034,134.7677742,4.781
24,07-10-2011,1405914.39,0,53.87,3.775,136.472,8.454
9,30-03-2012,574985.37,0,67.87,3.845,225.107867,5.667
25,19-08-2011,688958.75,0,68.09,3.747,208.8424359,7.274
40,08-07-2011,1107366.06,0,67.86,3.784,135.6283333,4.584
9,17-02-2012,658965.05,0,43.81,3.51,224.1588663,5.667
38,11-03-2011,357897.18,0,57.75,3.818,128.3995,14.021
44,20-08-2010,284740.5,0,76.34,2.85,126.0766452,7.804
31,02-04-2010,1357600.68,0,64.12,2.719,210.4798874,8.2
23,28-09-2012,1319035.06,0,53.71,4.018,138.7395,4.156
21,01-07-2011,784639.12,0,87.57,3.524,214.8368678,7.852
30,20-08-2010,447139.8,0,89.58,2.664,211.2596586,8.099
37,25-05-2012,540625.79,0,78.94,3.561,220.4287124,6.989
35,07-01-2011,649289.75,0,34.42,3.193,136.7332569,8.549
13,14-09-2012,1919917.03,0,68.55,3.749,130.9776667,5.765
43,19-03-2010,668098.49,0,56.0,2.72,203.195159,9.521
44,16-03-2012,331965.95,0,52.5,3.529,130.8261935,5.774
15,27-01-2012,466045.63,0,30.87,3.737,136.9598387,7.943
1,24-08-2012,1494122.38,0,77.66,3.62,222.1719457,6.908
37,14-10-2011,513636.01,0,74.16,3.274,216.0885258,7.716
36,23-07-2010,452021.2,0,82.6,2.542,209.9958663,8.36
7,10-06-2011,621099.95,0,53.3,3.735,192.8470612,8.595
6,02-03-2012,1550385.65,0,60.32,3.63,222.4521862,6.132
41,06-04-2012,1460234.31,0,48.48,3.854,197.5971285,6.547
11,13-01-2012,1264736.59,0,53.1,3.261,223.3755259,6.833
9,10-06-2011,550076.32,0,85.81,3.648,218.6365747,6.38
4,15-07-2011,2049046.95,0,83.27,3.563,129.1338387,5.644
30,28-09-2012,425410.04,0,80.38,3.666,222.6164329,6.565
14,21-09-2012,1565352.46,0,65.32,4.038,191.8567038,8.684
22,03-06-2011,1125169.92,0,70.09,3.973,138.7694608,8.252
14,30-12-2011,1914148.89,1,37.79,3.389,189.0620155,8.523
10,16-12-2011,2555031.18,0,50.53,3.489,129.8980645,7.874
7,15-10-2010,463370.48,0,35.86,2.762,190.8623087,9.137
35,15-04-2011,795157.2,0,52.24,3.821,138.1646952,8.512
4,06-08-2010,1907638.58,0,76.53,2.64,126.0854516,7.372
42,28-10-2011,515599.7,0,72.79,3.843,129.7936774,7.874
26,31-08-2012,1053495.51,0,63.69,3.884,138.3771935,7.405
42,06-05-2011,612337.35,0,73.56,4.193,129.0444333,8.494
34,03-08-2012,973250.41,0,78.93,3.374,130.737871,9.285
34,27-08-2010,855421.39,0,72.87,2.621,126.0892903,9.816
30,01-06-2012,427021.18,0,79.24,3.501,221.3852748,6.891
25,28-10-2011,724443.97,0,46.28,3.569,210.6918901,7.082
29,03-08-2012,504754.74,0,72.99,3.698,138.1735806,9.419
26,13-08-2010,1011938.29,0,61.58,2.81,132.63,8.445
5,19-10-2012,313358.15,0,69.17,3.594,224.0192873,5.422
30,05-11-2010,484661.87,0,58.71,2.689,211.6135053,8.163
16,03-06-2011,531080.31,0,54.08,3.763,192.8418131,6.339
38,16-04-2010,337723.49,0,64.95,3.109,126.5621,14.099
21,22-04-2011,801302.01,0,70.79,3.807,215.1096657,7.931
13,25-11-2011,2864170.61,1,38.89,3.445,129.8364,6.392
25,18-02-2011,634637.03,0,38.42,3.245,206.3694701,7.343
22,28-09-2012,976479.51,0,62.17,4.018,142.76575,7.753
13,23-03-2012,1904421.74,0,47.83,3.671,130.8966452,6.104
9,23-04-2010,488683.57,0,61.26,2.795,213.9496138,6.384
10,22-10-2010,1740234.06,0,68.12,3.014,126.3815484,9.003
31,09-07-2010,1315118.4,0,81.67,2.642,210.7657317,8.099
4,26-08-2011,1988490.21,0,81.47,3.523,129.2832581,5.644
12,24-02-2012,1112034.72,0,53.13,3.95,130.5502069,12.187
4,10-06-2011,2073951.38,0,80.05,3.64,129.0357097,5.946
41,27-01-2012,1079398.81,0,33.15,3.038,196.8262786,6.589
13,12-10-2012,1999079.44,0,55.1,3.797,131.1083333,5.621
10,13-01-2012,1711562.73,0,51.0,3.477,130.244,7.545
40,29-10-2010,875038.84,0,47.1,2.938,132.8708387,5.287
27,12-02-2010,1745362.72,1,29.81,2.94,135.4113076,8.237
17,23-12-2011,1289156.9,0,18.76,3.186,129.9845484,6.617
39,24-02-2012,1412065.04,0,61.1,3.555,219.3244636,7.244
23,28-10-2011,1407191.96,0,42.57,3.604,136.4884516,4.42
11,16-03-2012,1441884.28,0,64.21,3.734,224.7166953,6.833
9,01-07-2011,537064.03,0,89.14,3.524,218.7796415,6.404
19,24-02-2012,1352470.09,0,33.91,3.917,137.3411034,7.943
21,24-08-2012,802003.61,0,77.72,3.62,221.8083518,6.565
39,05-08-2011,1518790.89,0,87.73,3.684,214.2972939,8.177
9,31-12-2010,459770.85,1,45.92,2.943,214.9268131,6.56
41,04-02-2011,1179420.5,0,14.56,3.011,191.7625895,7.241
38,19-02-2010,327237.92,0,54.83,2.915,126.5262857,13.975
11,30-03-2012,1300104.03,0,70.23,3.845,224.8651254,6.833
24,30-04-2010,1259877.19,0,51.48,3.042,132.0644333,8.211
24,08-10-2010,1361944.94,0,54.82,2.903,132.7516667,8.275
18,02-03-2012,1047178.91,0,33.59,3.827,137.4238966,8.075
7,02-12-2011,591907.88,0,20.38,3.378,195.8223287,8.513
34,13-07-2012,954677.75,0,74.02,3.224,130.683,9.285
31,12-11-2010,1352780.76,0,60.95,2.728,211.6608975,8.163
6,04-06-2010,1857380.09,0,79.44,2.705,212.6982436,7.092
45,24-08-2012,718232.26,0,72.62,3.834,191.3448865,8.684
9,30-04-2010,491723.42,0,66.07,2.78,213.8990459,6.384
42,21-10-2011,537276.41,0,77.91,3.842,129.7821613,7.874
24,12-03-2010,1309340.16,0,42.31,2.938,131.784,8.326
21,08-06-2012,707895.72,0,79.47,3.452,221.3877467,6.891
38,14-05-2010,346174.3,0,68.44,3.145,126.2085484,14.099
37,07-05-2010,543234.77,0,75.56,2.835,209.1215867,8.464
16,23-04-2010,370230.94,0,44.9,2.776,189.6190057,6.842
8,08-04-2011,949825.83,0,65.62,3.622,218.50267,6.297
19,26-11-2010,1993367.83,1,42.62,3.186,132.8369333,8.067
9,16-07-2010,474030.51,0,82.93,2.623,214.6474453,6.442
23,22-07-2011,1362144.0,0,76.74,3.882,135.8738387,4.584
26,08-04-2011,985229.81,0,29.09,3.72,134.1777742,7.818
40,23-04-2010,844958.49,0,45.85,2.895,132.0226667,5.435
21,05-08-2011,783614.89,0,94.22,3.684,215.1978515,7.852
32,18-03-2011,1100765.5,0,45.25,3.406,192.1237981,8.818
22,21-09-2012,921612.53,0,63.38,4.056,142.6798167,7.753
35,11-05-2012,802383.63,0,58.97,3.889,142.0759262,8.876
2,05-02-2010,2136989.46,0,40.19,2.572,210.7526053,8.324
45,12-08-2011,724180.89,0,77.0,3.812,186.4512115,8.625
26,19-02-2010,999348.55,0,22.62,2.747,131.637,8.488
35,16-09-2011,738792.11,0,69.65,3.742,140.2735,8.684
20,06-05-2011,2090838.44,0,53.41,4.046,208.7992595,7.287
6,19-02-2010,1567138.07,0,43.58,2.514,212.8161546,7.259
13,27-01-2012,1733983.09,0,34.32,3.058,130.3144516,6.104
18,17-06-2011,1045859.39,0,63.23,3.873,135.0837333,8.975
31,10-06-2011,1425299.37,0,84.71,3.648,214.6964908,7.931
30,23-07-2010,440491.33,0,87.17,2.608,210.8921319,8.099
3,09-03-2012,445162.05,0,60.71,3.669,224.5620291,6.833
41,23-04-2010,1067340.74,0,45.29,2.776,189.6190057,7.363
44,06-05-2011,299354.67,0,47.75,3.744,129.0444333,6.906
32,25-03-2011,1068719.22,0,46.7,3.414,192.1964844,8.818
10,05-08-2011,1886299.98,0,89.8,3.803,129.1846452,8.257
41,03-08-2012,1439607.35,0,73.16,3.528,198.0293893,6.432
5,16-07-2010,280701.7,0,83.98,2.623,211.6561123,6.496
28,04-11-2011,1576654.67,0,59.77,3.828,129.8051935,12.89
38,13-01-2012,423260.82,0,48.07,3.657,130.244,12.187
35,17-02-2012,824568.39,0,37.24,3.695,141.2140357,8.744
21,18-02-2011,884701.92,0,59.87,3.045,212.9033115,8.028
17,29-10-2010,861941.25,0,39.87,2.841,126.4364194,6.885
40,20-05-2011,907110.83,0,56.38,4.101,134.6803871,4.781
27,07-01-2011,1568159.48,0,34.42,3.351,136.7332569,7.827
25,02-04-2010,822486.37,0,47.2,2.85,204.0252842,7.856
27,24-08-2012,1780443.36,0,72.93,3.997,142.3105933,8.239
29,20-07-2012,506705.36,0,76.57,3.61,138.2331935,9.419
42,13-08-2010,583079.97,0,88.37,3.049,126.064,9.199
15,19-10-2012,555652.77,0,52.89,4.153,138.8336129,7.992
42,15-04-2011,597644.02,0,61.05,4.089,128.9107333,8.494
36,27-05-2011,348655.2,0,81.28,3.786,214.2408462,8.3
11,19-10-2012,1232073.18,0,73.77,3.594,226.9688442,6.034
29,15-07-2011,505246.15,0,75.2,3.827,135.7837419,9.863
8,01-06-2012,921161.2,0,78.31,3.501,225.300865,5.679
20,03-06-2011,2182246.69,0,73.51,3.922,208.3551116,7.287
21,24-02-2012,747099.07,0,54.81,3.555,220.275944,7.057
18,01-07-2011,1087051.26,0,69.75,3.815,135.4468,8.89
25,24-09-2010,607819.33,0,65.06,2.713,204.8182126,7.527
5,27-01-2012,295974.22,0,54.63,3.29,220.6628023,5.943
20,04-11-2011,2284106.6,0,43.88,3.551,210.8364551,7.082
24,25-03-2011,1158693.12,0,36.88,3.789,133.9587419,8.252
6,07-05-2010,1619920.04,0,73.68,2.835,211.8442706,7.092
3,06-07-2012,411206.5,0,83.14,3.227,225.3916254,6.334
23,05-02-2010,1364721.58,0,15.25,2.788,131.5279032,5.892
11,30-09-2011,1190515.83,0,84.4,3.355,220.085696,7.567
41,30-07-2010,1211136.63,0,70.07,2.69,189.9368504,7.335
6,16-03-2012,1748010.29,0,62.8,3.734,222.8186603,6.132
23,01-06-2012,1476144.34,0,66.22,3.798,138.1138065,4.125
28,06-04-2012,1559592.79,0,64.05,4.121,131.0375484,11.627
5,10-12-2010,352811.53,0,48.27,2.843,212.0193491,6.768
1,13-04-2012,1621031.7,0,69.07,3.891,221.5102105,7.143
3,10-08-2012,391811.6,0,85.85,3.494,225.4735085,6.334
22,13-05-2011,1001558.74,0,57.71,4.095,138.4959286,8.252
12,04-02-2011,1046068.17,0,45.14,3.348,127.7195806,14.021
45,22-07-2011,741625.25,0,82.33,3.811,186.2177885,8.625
30,29-10-2010,438334.39,0,67.51,2.716,211.5661131,8.163
21,15-10-2010,693412.05,0,68.61,2.72,211.4713286,8.163
42,21-09-2012,527165.7,0,81.93,4.125,131.0103333,7.17
15,19-08-2011,599488.98,0,70.41,3.942,136.183129,7.806
6,29-10-2010,1385323.7,0,70.39,2.716,213.4302994,7.007
18,20-04-2012,1025813.8,0,60.88,4.046,137.9230667,8.304
28,02-03-2012,1451740.57,0,52.27,4.178,130.6457931,12.187
24,16-09-2011,1227535.97,0,65.56,3.937,136.3145,8.358
41,19-03-2010,1006597.69,0,36.7,2.692,189.734262,7.541
29,27-01-2012,395987.24,0,35.68,3.568,136.9598387,8.988
18,07-05-2010,1222255.47,0,65.64,2.981,132.1062,9.269
31,28-10-2011,1346862.72,0,65.46,3.372,217.3251824,7.441
8,06-05-2011,941457.34,0,58.92,3.906,219.2435524,6.297
28,04-02-2011,1564897.32,0,45.14,3.348,127.7195806,14.021
37,05-10-2012,546122.37,0,73.57,3.617,221.8533396,6.228
39,20-01-2012,1394841.03,0,58.04,3.268,218.6755292,7.244
38,09-12-2011,435401.64,0,42.17,3.644,129.8555333,12.89
41,30-04-2010,1063960.11,0,40.2,2.766,189.575127,7.363
25,13-05-2011,684783.15,0,60.1,4.066,208.9599189,7.287
20,02-07-2010,2143676.77,0,70.1,2.815,204.4650559,7.527
36,31-12-2010,359310.65,1,52.88,2.949,210.182398,8.476
28,05-10-2012,1462941.03,0,81.61,3.966,131.0756667,10.199
11,28-09-2012,1227430.73,0,77.67,3.666,226.5180926,6.334
17,05-10-2012,952609.17,0,52.81,3.815,131.0756667,5.527
27,20-08-2010,1936878.46,0,75.16,2.913,136.5249182,7.982
42,18-11-2011,567673.87,0,58.97,3.669,129.8268333,7.874
12,13-04-2012,1083811.19,0,64.28,4.254,131.108,11.627
6,14-09-2012,1375166.86,0,76.41,3.717,224.2004678,5.668
25,13-04-2012,658691.56,0,42.46,4.044,214.3127027,7.139
7,22-10-2010,472450.81,0,36.84,2.762,190.9070184,9.137
33,28-05-2010,279246.33,0,78.47,3.058,126.1602258,9.849
42,21-05-2010,504403.16,0,78.32,3.12,126.1843871,9.524
3,14-01-2011,381061.1,0,44.76,2.983,214.7470729,7.551
20,08-06-2012,2231962.13,0,62.01,3.689,214.5527132,7.139
22,16-09-2011,937420.65,0,68.08,3.809,140.2735,8.023
33,08-10-2010,266484.19,0,79.02,2.924,126.2791667,9.265
10,08-04-2011,1870720.73,0,73.03,3.818,128.8238065,8.494
8,14-05-2010,873337.84,0,61.35,2.854,213.6655355,6.29
20,30-12-2011,2043245.0,1,36.35,3.389,212.4035763,7.082
12,18-03-2011,1009502.01,0,64.21,3.692,128.5121935,14.021
18,18-03-2011,945889.59,0,41.12,3.634,133.8492258,9.131
27,30-04-2010,1805885.04,0,53.55,3.042,135.9170833,8.058
23,10-02-2012,1358444.07,1,26.6,3.655,137.1666774,4.261
42,07-10-2011,649111.23,0,75.01,3.827,129.6938,7.874
42,14-05-2010,564345.55,0,73.88,3.145,126.2085484,9.524
42,11-06-2010,607218.6,0,89.67,3.057,126.1119032,9.524
15,27-05-2011,636193.24,0,65.87,4.134,134.7677742,7.658
32,18-06-2010,1150191.72,0,60.94,2.674,189.4185259,8.963
44,20-07-2012,337819.16,0,75.69,3.556,130.7012903,5.407
38,04-05-2012,491755.69,0,76.03,4.171,131.136,11.627
12,15-04-2011,990951.77,0,57.63,3.868,128.9107333,13.736
33,10-06-2011,258427.39,0,87.02,3.981,129.0357097,8.687
18,07-01-2011,933960.3,0,30.1,3.193,132.8823226,9.131
16,25-05-2012,518045.09,0,57.36,3.804,197.5886046,6.169
21,30-12-2011,804362.36,1,45.16,3.129,219.1773063,7.441
38,17-09-2010,336253.19,0,82.45,3.028,126.1454667,14.18
43,17-06-2011,665781.74,0,88.49,3.637,206.8560238,10.581
22,04-03-2011,997353.15,0,33.52,3.437,137.5017028,8.458
36,07-01-2011,384659.85,0,54.11,2.942,210.1842358,8.395
42,19-03-2010,519914.1,0,61.46,3.054,126.6066452,9.765
15,05-10-2012,573498.64,0,59.57,4.151,138.8256,7.992
36,30-12-2011,287425.22,1,48.26,3.132,218.2302364,7.716
22,20-04-2012,1000342.87,0,58.81,4.046,141.9015262,7.671
37,12-11-2010,517546.69,0,61.97,2.728,210.7667944,8.476
43,22-04-2011,638280.67,0,74.49,3.807,207.2581929,10.581
29,19-11-2010,508174.55,0,48.62,3.03,132.9172,10.524
24,20-05-2011,1234281.7,0,59.84,4.202,134.6803871,8.212
20,13-08-2010,2071022.45,0,75.98,2.805,204.8533784,7.527
36,07-10-2011,346137.87,0,71.2,3.262,215.7831333,7.716
25,08-07-2011,698529.64,0,71.64,3.711,208.4386847,7.274
12,17-02-2012,1240048.85,0,51.8,3.781,130.4546207,12.187
30,20-01-2012,438760.62,0,52.21,3.268,219.6258417,7.057
23,12-02-2010,1380892.08,1,18.75,2.771,131.5866129,5.892
17,19-03-2010,752034.52,0,33.96,2.782,126.6066452,6.548
5,02-04-2010,331406.0,0,63.18,2.719,211.372888,6.465
11,12-11-2010,1281675.6,0,63.74,2.728,215.3256258,7.564
34,19-08-2011,960418.54,0,77.08,3.55,129.2405806,10.641
29,13-05-2011,549551.02,0,57.71,4.095,134.593,9.966
38,04-06-2010,376184.88,0,81.39,2.941,126.1360645,14.099
24,18-02-2011,1360150.12,0,34.04,3.42,133.3701429,8.252
35,03-08-2012,866216.36,0,75.22,3.654,142.1916279,8.839
33,26-03-2010,262893.76,0,64.09,2.98,126.6050645,10.115
26,16-12-2011,1204807.83,0,28.24,3.445,136.5335161,7.598
4,03-08-2012,2174514.13,0,83.86,3.374,130.737871,4.077
37,21-10-2011,522784.33,0,67.89,3.353,216.2468287,7.716
37,20-05-2011,533564.42,0,73.02,3.907,214.465412,8.3
20,17-08-2012,2045061.22,0,69.57,3.807,214.825578,7.28
4,09-09-2011,2093139.01,1,73.34,3.554,129.3686129,5.644
34,16-04-2010,923344.54,0,59.18,2.81,126.5621,9.593
8,19-08-2011,895066.5,0,82.92,3.554,219.0701968,6.425
12,04-11-2011,1051944.79,0,59.77,3.828,129.8051935,12.89
8,23-04-2010,850440.26,0,56.1,2.795,213.768119,6.29
14,24-06-2011,2069523.52,0,74.85,3.804,185.7919609,8.521
9,19-03-2010,485744.61,0,53.15,2.72,214.7597274,6.415
20,01-06-2012,2143126.59,0,73.67,3.742,214.5513278,7.139
42,30-09-2011,510243.79,0,82.27,3.877,129.6060667,8.257
1,27-04-2012,1468928.37,0,67.23,3.814,221.6179368,7.143
